DateTime,TrialStartTime,TimeSinceStart,Date,Day_numrecord,Time,Trial,Treatment,Cline,Cline_seg,Urch_STILL,Urch_MOVING,Urch_WALL,urch_GRAZE,urch_TOUCHKELP,urch_CREVICE,TOTAL_clinesegURCH,Pyc_position,Pyc_moving,Pyc_touching_urch,Pyc_eating_urch,Notes
7/08/2023 21:09:00,7/07/2023 09:25:00,35:44:00,7/8/23,2_5,21:09,1,Active 2,12,L,1,0,0,0,0,0,1,0,0,0,0,
7/08/2023 21:09:00,7/07/2023 09:25:00,35:44:00,7/8/23,2_5,21:09,1,Active 2,12,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,1,R,1,0,0,0,0,0,1,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,2,L,3,0,1,2,0,0,3,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,2,R,3,0,0,2,0,0,3,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,3,R,3,0,0,3,0,0,3,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,4,R,1,0,0,1,0,0,1,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,5,R,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,7,L,2,0,0,2,0,0,2,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,10,L,1,0,0,1,0,0,1,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,11,L,1,0,0,1,0,0,1,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,11,R,4,0,0,4,0,0,4,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 22:53:00,7/07/2023 09:25:00,37:28:00,7/8/23,2_6,22:53,1,Control,12,R,4,0,2,2,0,0,4,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,1,L ,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,1,R,6,0,5,0,0,1,6,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,2,L,1,0,0,0,0,0,1,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,3,L,3,0,0,2,0,1,3,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,4,L,1,0,0,0,0,1,1,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,5,L,0,0,0,0,0,0,0,1,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,8,L,2,0,0,1,1,0,2,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,9,R,1,0,0,1,0,0,1,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,11,L,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:00:00,7/07/2023 09:25:00,37:35:00,7/8/23,2_6,23:00,1,Caged 1,12,R,7,0,6,1,0,0,7,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,1,L ,4,0,4,0,0,0,4,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,1,R,3,0,3,0,0,0,3,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,3,L,3,0,0,3,0,0,3,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,4,L,1,0,0,1,0,0,1,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,5,R,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,6,R,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,9,R,4,0,0,4,0,0,4,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,12,L,3,0,2,2,0,0,3,0,0,0,0,
7/08/2023 23:01:00,7/07/2023 09:25:00,37:36:00,7/8/23,2_6,23:01,1,Active 1,12,R,3,0,3,0,0,0,3,1,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,1,R,3,0,0,2,0,1,3,1,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,2,L,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,2,R,2,0,1,1,0,0,2,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,3,L,1,0,0,0,0,1,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,3,R,1,0,0,0,0,0,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,4,L,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,5,L,3,0,2,1,0,0,3,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,5,R,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,6,L,1,0,0,0,0,0,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,6,R,3,0,1,2,0,0,3,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,8,R,1,0,0,1,0,1,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,9,L,1,0,0,1,0,0,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,10,L,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,11,L,1,0,1,0,0,0,1,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,11,R,2,0,2,1,0,0,2,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/08/2023 23:04:00,7/07/2023 09:25:00,37:39:00,7/8/23,2_6,23:04,1,Active 2,12,R,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,1,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,2,L,4,0,0,4,0,0,4,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,2,R,3,0,1,1,0,1,3,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,3,L,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,4,R,3,0,0,3,0,0,3,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,5,R,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,6,L,1,0,0,0,0,1,1,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,8,L,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,10,L,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,11,L,1,0,0,0,0,0,1,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,11,R,5,0,1,4,0,0,5,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:25:00,7/07/2023 09:25:00,48:00:00,7/9/23,3_1,9:25,1,Control,12,R,3,0,3,2,0,0,3,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,1,L ,0,0,0,0,0,0,0,1,0,0,0,"pycno was free, moved back to cage"
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,1,R,7,0,7,0,0,0,7,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,2,L,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,3,L,2,0,1,0,0,1,2,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,3,R,1,0,0,0,0,0,1,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,4,L,1,0,0,0,0,1,1,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,9,L,2,0,2,0,0,0,2,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,11,L,1,0,0,0,0,1,1,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,11,R,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,12,L,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:26:00,7/07/2023 09:25:00,48:01:00,7/9/23,3_1,9:26,1,Caged 1,12,R,7,0,7,0,0,0,7,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,1,L ,7,0,6,0,0,1,7,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,1,R,2,0,1,0,0,0,2,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,2,L,1,0,0,1,0,0,1,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,3,L,2,0,0,2,0,1,2,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,6,R,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,7,L,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,9,L,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,9,R,1,0,0,1,0,0,1,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,10,R,1,0,0,1,0,0,1,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,11,L,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,12,L,3,0,2,1,0,0,3,0,0,0,0,
7/09/2023 09:33:00,7/07/2023 09:25:00,48:08:00,7/9/23,3_1,9:33,1,Active 1,12,R,3,0,3,0,0,0,3,1,0,0,0,
7/09/2023 09:35:00,7/07/2023 09:25:00,48:10:00,7/9/23,3_1,9:35,1,Active 2,1,L ,1,0,1,0,0,0,1,0,0,0,0,
7/09/2023 09:35:00,7/07/2023 09:25:00,48:10:00,7/9/23,3_1,9:35,1,Active 2,1,R,3,0,1,0,0,1,3,1,0,0,0,
7/09/2023 09:35:00,7/07/2023 09:25:00,48:10:00,7/9/23,3_1,9:35,1,Active 2,2,L,0,0,0,0,0,0,0,0,0,0,0,
